Sample.ID,Study.ID,DOI.primary,DOI.secondary,LeadAuthor.primary,LeadAuthor.secondary,PublicationYear,Country,Region,SiteName,Block.Rep,GPS.Lat,GPS.Long,Study.context,SampleDepth.min,SampleDepth.max,Clay.pct,Silt.pct,Sand.pct,TexturalClass,Soil.pH,CEC,SOC.pct,Soil.TotalCd,TotalCd.method,Soil.AvailCd1,Soil.AvailCd1.method,Soil.AvailCd2,Soil.AvailCd2.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.Cd.type,WholeBeanCd,NibCd,ShellCd,LeafCd,AvailCd.N,AvailCd.SD,TotalCd.N,TotalCd.SD,WholeBeanCd.N,WholeBeanCd.SD,Subset,Soil.Cd.YN,Bean.Cd.YN,LeafBeaf.Cd.YN
872,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,2.014314928,,,3.193029491,100,0.091,,,77,0.377323469,All,Y,Y,Y
873,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.09406953,,,3.056300268,100,0.091,,,77,0.377323469,All,Y,Y,Y
874,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.073619632,,,3.120643432,100,0.091,,,77,0.377323469,All,Y,Y,Y
875,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.058282209,,,3.096514745,100,0.091,,,77,0.377323469,All,Y,Y,Y
876,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.273006135,,,3.201072386,100,0.091,,,77,0.377323469,All,Y,Y,Y
877,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,0.874233129,,,3.289544236,100,0.091,,,77,0.377323469,All,Y,Y,Y
878,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,0.710633947,,,3.651474531,100,0.091,,,77,0.377323469,All,Y,Y,Y
879,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,0.685071575,,,3.965147453,100,0.091,,,77,0.377323469,All,Y,Y,Y
880,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.114519427,,,3.804289544,100,0.091,,,77,0.377323469,All,Y,Y,Y
881,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.104294479,,,3.63538874,100,0.091,,,77,0.377323469,All,Y,Y,Y
882,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.150306748,,,3.563002681,100,0.091,,,77,0.377323469,All,Y,Y,Y
883,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.267893661,,,3.538873995,100,0.091,,,77,0.377323469,All,Y,Y,Y
884,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.855828221,,,3.54691689,100,0.091,,,77,0.377323469,All,Y,Y,Y
885,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.789366053,,,3.699731903,100,0.091,,,77,0.377323469,All,Y,Y,Y
886,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.267893661,,,4.134048257,100,0.091,,,77,0.377323469,All,Y,Y,Y
887,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.416155419,,,4.069705094,100,0.091,,,77,0.377323469,All,Y,Y,Y
888,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.385480573,,,4.238605898,100,0.091,,,77,0.377323469,All,Y,Y,Y
889,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.559304703,,,4.246648794,100,0.091,,,77,0.377323469,All,Y,Y,Y
890,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.809815951,,,4.101876676,100,0.091,,,77,0.377323469,All,Y,Y,Y
891,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,2.039877301,,,4.294906166,100,0.091,,,77,0.377323469,All,Y,Y,Y
892,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,2.00408998,,,4.383378016,100,0.091,,,77,0.377323469,All,Y,Y,Y
893,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,2.188139059,,,4.44772118,100,0.091,,,77,0.377323469,All,Y,Y,Y
894,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,2.137014315,,,4.64075067,100,0.091,,,77,0.377323469,All,Y,Y,Y
895,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.666666667,,,4.841823056,100,0.091,,,77,0.377323469,All,Y,Y,Y
896,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.712678937,,,4.962466488,100,0.091,,,77,0.377323469,All,Y,Y,Y
897,13,10.1016/j.scitotenv.2018.05.365,https://www.sciencedirect.com/science/article/pii/S0048969718320163,Lewis,,2018,Trinidad and Tobago,International Cocoa Genebank,Center,,10.577,-61.3036,Greenhouse,,,38,44,18,Clayey loam,4.96,,,,,0.14,Mehlich 3,,,,,,,,,,,Salt,1.717791411,,,5.227882038,100,0.091,,,77,0.377323469,All,Y,Y,Y
898,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,Cajamarca,CAJ,,-7.15,-78.5,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,0.77,,,0.68,,,,,8,0.989949494,Plant only,,Y,Y
899,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,Piura,PIU,,-5.195,-80.631,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,1.55,,,2.01,,,,,18,0.890954544,Plant only,,Y,Y
900,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,Tumbes,TUM,,-3.56,-80.39,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,1.78,,,2.5,,,,,3,0.606217783,Plant only,,Y,Y
901,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,Huánuco,HUA,,-9.95,-76.23,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,0.64,,,1.45,,,,,4,0.7,Plant only,,Y,Y
902,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,San Martin,SMA,,-6.89,-76.6,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,0.79,,,1.59,,,,,13,0.757165768,Plant only,,Y,Y
903,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,Junin,JUN,,-11.18,-74.51,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,0.41,,,0.93,,,,,3,0.606217783,Plant only,,Y,Y
904,14,10.1016/j.scitotenv.2017.06.122,https://pubmed.ncbi.nlm.nih.gov/28683423/,Arévalo-Gardini,,2017,Peru,Cuzco,CUZ,,-12.31,-72.58,Field,0,20,,,,,,,,,,,,,,,,,,,,,,,0.17,,,0.23,,,,,5,0.916787871,Plant only,,Y,Y
905,15,http://dx.doi.org/10.13005/ojc/330314,"http://www.orientjchem.org/vol33no3/heavy-metal-content-of-cocoa-plantation-soil-in-east-kolaka-indonesia/#:~:text=Based%20on%20Figure%202%2C%20cocoa,2.0775%20mg%2Fkg%2C%20respectively.&text=with%20a%20concentration%20range%20were,kg%2C%20respectively2%2C28.",Arham,,2017,Indonesia,East Kolaka,Anggaloosi I,,-4.11,121.8,,0,30,,,,,4.63,,,,,0,DTPA,,,,,,,,,,,Chelator,,,,,,,,,,,Soil only,Y,,
906,15,http://dx.doi.org/10.13005/ojc/330314,"http://www.orientjchem.org/vol33no3/heavy-metal-content-of-cocoa-plantation-soil-in-east-kolaka-indonesia/#:~:text=Based%20on%20Figure%202%2C%20cocoa,2.0775%20mg%2Fkg%2C%20respectively.&text=with%20a%20concentration%20range%20were,kg%2C%20respectively2%2C28.",Arham,,2017,Indonesia,East Kolaka,Anggaloosi II,,-4.11,121.8,,0,30,,,,,5.77,,,,,0.014,DTPA,,,,,,,,,,,Chelator,,,,,,,,,,,Soil only,Y,,
907,15,http://dx.doi.org/10.13005/ojc/330314,"http://www.orientjchem.org/vol33no3/heavy-metal-content-of-cocoa-plantation-soil-in-east-kolaka-indonesia/#:~:text=Based%20on%20Figure%202%2C%20cocoa,2.0775%20mg%2Fkg%2C%20respectively.&text=with%20a%20concentration%20range%20were,kg%2C%20respectively2%2C28.",Arham,,2017,Indonesia,East Kolaka,Anggaloosi III,,-4.11,121.8,,0,30,,,,,4.79,,,,,0.004,DTPA,,,,,,,,,,,Chelator,,,,,,,,,,,Soil only,Y,,
908,15,http://dx.doi.org/10.13005/ojc/330314,"http://www.orientjchem.org/vol33no3/heavy-metal-content-of-cocoa-plantation-soil-in-east-kolaka-indonesia/#:~:text=Based%20on%20Figure%202%2C%20cocoa,2.0775%20mg%2Fkg%2C%20respectively.&text=with%20a%20concentration%20range%20were,kg%2C%20respectively2%2C28.",Arham,,2017,Indonesia,East Kolaka,Lamoare IV,,-4.09,121.9,,0,30,,,,,6.11,,,,,0.022,DTPA,,,,,,,,,,,Chelator,,,,,,,,,,,Soil only,Y,,
909,15,http://dx.doi.org/10.13005/ojc/330314,"http://www.orientjchem.org/vol33no3/heavy-metal-content-of-cocoa-plantation-soil-in-east-kolaka-indonesia/#:~:text=Based%20on%20Figure%202%2C%20cocoa,2.0775%20mg%2Fkg%2C%20respectively.&text=with%20a%20concentration%20range%20were,kg%2C%20respectively2%2C28.",Arham,,2017,Indonesia,East Kolaka,Lamoare V,,-4.09,121.9,,0,30,,,,,5.42,,,,,0.023,DTPA,,,,,,,,,,,Chelator,,,,,,,,,,,Soil only,Y,,
910,16,10.1007/s11356-016-6931-7,https://pubmed.ncbi.nlm.nih.gov/27234831/,Chavez,,2016,Ecuador,Southern,S1,,,,Field,0,15,,,,,4.92,3.84,2,0.93,Aqua regia + H2O2,0.18,Mehlich 3,,,,,,,,,,,Salt,,,,,,0.01,,0.06,,,Soil only,Y,,
911,16,10.1007/s11356-016-6931-7,https://pubmed.ncbi.nlm.nih.gov/27234831/,Chavez,,2016,Ecuador,Southern,S2,,,,Field,0,15,,,,,6.47,8.86,1.77,0.89,Aqua regia + H2O2,0.32,Mehlich 3,,,,,,,,,,,Salt,,,,,,0.01,,0.11,,,Soil only,Y,,
912,16,10.1007/s11356-016-6931-7,https://pubmed.ncbi.nlm.nih.gov/27234831/,Chavez,,2016,Ecuador,Southern,S3,,,,Field,0,15,,,,,6.62,21.9,3.1,2.1,Aqua regia + H2O2,0.75,Mehlich 3,,,,,,,,,,,Salt,,,,,,0.01,,0,,,Soil only,Y,,
913,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Arauca,Arauquita,,7.02917,-71.428,Field,0,1,1.15,,,,4.8,,1.686046512,1.16,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.04,,,Soil only,Y,,
914,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Arauca,Arauquita,,7.02917,-71.428,Field,1,5,1.15,,,,4.8,,1.686046512,0.06,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.06,,,Soil only,Y,,
915,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Arauca,Arauquita,,7.02917,-71.428,Field,5,15,1.15,,,,5.1,,1.686046512,0.04,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.03,,,Soil only,Y,,
916,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Arauca,Arauquita,,7.02917,-71.428,Field,15,30,1.15,,,,5.6,,1.686046512,0.07,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.07,,,Soil only,Y,,
917,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Arauca,Arauquita,,7.02917,-71.428,Field,30,70,1.15,,,,5.9,,1.686046512,0.03,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.01,,,Soil only,Y,,
918,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Boyacá,San Vicente,,6.23278,-75.33611,Field,0,1,85,,,,4,,3.023255814,2.46,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.3,,,Soil only,Y,,
919,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Boyacá,San Vicente,,6.23278,-75.33611,Field,1,5,85,,,,4.2,,3.023255814,1.13,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.2,,,Soil only,Y,,
920,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Boyacá,San Vicente,,6.23278,-75.33611,Field,5,15,85,,,,5.1,,3.023255814,0.72,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.3,,,Soil only,Y,,
921,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Boyacá,San Vicente,,6.23278,-75.33611,Field,15,30,85,,,,5.6,,3.023255814,0.97,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.4,,,Soil only,Y,,
922,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Boyacá,San Vicente,,6.23278,-75.33611,Field,30,70,85,,,,5.5,,3.023255814,2.76,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.2,,,Soil only,Y,,
923,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Santander,Muzo,,5.53528,-74.10778,Field,0,1,80,,,,4.9,,1.906976744,0.73,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.2,,,Soil only,Y,,
924,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Santander,Muzo,,5.53528,-74.10778,Field,1,5,80,,,,4.8,,1.906976744,2.01,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.2,,,Soil only,Y,,
925,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Santander,Muzo,,5.53528,-74.10778,Field,5,15,80,,,,6.5,,1.906976744,2.49,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.3,,,Soil only,Y,,
926,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Santander,Muzo,,5.53528,-74.10778,Field,15,30,80,,,,6.8,,1.906976744,0.5,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.5,,,Soil only,Y,,
927,17,http://dx.doi.org/10.3390/app10124149,https://www.mdpi.com/2076-3417/10/12/4149,Bravo,,2020,Colombia,Santander,Muzo,,5.53528,-74.10778,Field,30,70,80,,,,4.4,,1.906976744,1,2D-ERT,,,,,,,,,,,,,Acid and other,,,,,,,3,0.4,,,Soil only,Y,,
928,18,0975-7384,https://www.jocpr.com/articles/physicochemical-properties-of-cocoa-theobroma-cacao-l-farm-soil-in-ikota-ifedore-nigeria.pdf,Adewole,,2011,Nigeria,Ondo,Ikota,,7.35,5.15,Field,0,20,29.05,25.21,45.74,,6.41,16.91,3.75,,,0.05,Water,,,,,,,,,,,Water,,,,,3,0,,,,,Soil only,Y,,
929,18,0975-7384,https://www.jocpr.com/articles/physicochemical-properties-of-cocoa-theobroma-cacao-l-farm-soil-in-ikota-ifedore-nigeria.pdf,Adewole,,2011,Nigeria,Ondo,Ikota,,7.35,5.15,Field,0,20,24.23,29.42,46.35,,5.44,18.56,3.15,,,0.04,Water,,,,,,,,,,,Water,,,,,3,0,,,,,Soil only,Y,,
930,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Western North,WN,,7.332,-2.509,Field,0,15,,,,,,,,,,0.04,Mehlich 3,,,,,,,,,,,Salt,0.38,0.275,0.325,,,,,,13,,Soil and bean,Y,Y,
931,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Western North,WN,,7.332,-2.509,Field,15,30,,,,,,,,,,0.03,Mehlich 3,,,,,,,,,,,Salt,0.38,0.275,0.325,,,,,,13,,Soil and bean,Y,Y,
932,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Western North,WN,,7.332,-2.509,Field,30,45,,,,,,,,,,0.03,Mehlich 3,,,,,,,,,,,Salt,0.38,0.275,0.325,,,,,,13,,Soil and bean,Y,Y,
933,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Western South,WS,,5.924,-2.431,Field,0,15,,,,,,,,,,0.02,Mehlich 3,,,,,,,,,,,Salt,0.366,0.248,0.31,,,,,,12,,Soil and bean,Y,Y,
934,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Western South,WS,,5.924,-2.431,Field,15,30,,,,,,,,,,0.01,Mehlich 3,,,,,,,,,,,Salt,0.366,0.248,0.31,,,,,,12,,Soil and bean,Y,Y,
935,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Western South,WS,,5.924,-2.431,Field,30,45,,,,,,,,,,0.02,Mehlich 3,,,,,,,,,,,Salt,0.366,0.248,0.31,,,,,,12,,Soil and bean,Y,Y,
936,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Central,CR,,5.422,-1.207,Field,0,15,,,,,,,,,,0.02,Mehlich 3,,,,,,,,,,,Salt,0.342,0.247,0.275,,,,,,7,,Soil and bean,Y,Y,
937,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Central,CR,,5.422,-1.207,Field,15,30,,,,,,,,,,0.01,Mehlich 3,,,,,,,,,,,Salt,0.342,0.247,0.275,,,,,,7,,Soil and bean,Y,Y,
938,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Central,CR,,5.422,-1.207,Field,30,45,,,,,,,,,,0.01,Mehlich 3,,,,,,,,,,,Salt,0.342,0.247,0.275,,,,,,7,,Soil and bean,Y,Y,
939,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Eastern,ER,,6.218,-0.44,Field,0,15,,,,,,,,,,0.08,Mehlich 3,,,,,,,,,,,Salt,0.34,0.253,0.26,,,,,,10,,Soil and bean,Y,Y,
940,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Eastern,ER,,6.218,-0.44,Field,15,30,,,,,,,,,,0.05,Mehlich 3,,,,,,,,,,,Salt,0.34,0.253,0.26,,,,,,10,,Soil and bean,Y,Y,
941,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Eastern,ER,,6.218,-0.44,Field,30,45,,,,,,,,,,0.04,Mehlich 3,,,,,,,,,,,Salt,0.34,0.253,0.26,,,,,,10,,Soil and bean,Y,Y,
942,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Ashanti,AR,,6.797,-1.784,Field,0,15,,,,,,,,,,0.04,Mehlich 3,,,,,,,,,,,Salt,0.373,0.249,0.297,,,,,,17,,Soil and bean,Y,Y,
943,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Ashanti,AR,,6.797,-1.784,Field,15,30,,,,,,,,,,0.03,Mehlich 3,,,,,,,,,,,Salt,0.373,0.249,0.297,,,,,,17,,Soil and bean,Y,Y,
944,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Ashanti,AR,,6.797,-1.784,Field,30,45,,,,,,,,,,0.03,Mehlich 3,,,,,,,,,,,Salt,0.373,0.249,0.297,,,,,,17,,Soil and bean,Y,Y,
945,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Brong Ahafo,BA,,7.186,-2.066,Field,0,15,,,,,,,,,,0.06,Mehlich 3,,,,,,,,,,,Salt,0.44,0.33,0.355,,,,,,10,,Soil and bean,Y,Y,
946,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Brong Ahafo,BA,,7.186,-2.066,Field,15,30,,,,,,,,,,0.04,Mehlich 3,,,,,,,,,,,Salt,0.44,0.33,0.355,,,,,,10,,Soil and bean,Y,Y,
947,19,2329-2997,https://dokumen.tips/documents/pjphm-15-005-takrama-cocoa.html,Takrama,,2015,Ghana,Brong Ahafo,BA,,7.186,-2.066,Field,30,45,,,,,,,,,,0.04,Mehlich 3,,,,,,,,,,,Salt,0.44,0.33,0.355,,,,,,10,,Soil and bean,Y,Y,
